X,Y,month,day,FFMC_YJ,DMC_YJ,DC_YJ,ISI_YJ,temp_YJ,RH_YJ,wind_YJ,rain_YJ,area
7,4,aug,sun,1.456194988069069e+24,35.07108882622565,7416.356289293073,4.160154913684233,39.267753788845255,3.3341488268699147,2.5660743395766525,-0.0,2.74
4,4,sep,mon,1.3580722523299142e+24,32.442534740689446,8983.127553046928,3.2411195383145692,33.47239844324504,3.3341488268699147,1.4195555028702762,-0.0,3.07
1,4,aug,sat,1.2309189931852627e+24,27.20168313643017,7826.939797985876,3.751457791643953,25.413290265271574,3.5764150696414374,1.2274046320367087,-0.0,3.5
1,4,aug,sat,1.2309189931852627e+24,27.20168313643017,7826.939797985876,3.751457791643953,39.759856369578266,3.3341488268699147,2.4174684809054514,-0.0,4.53
6,5,apr,thu,3.3918035035089964e+23,5.250783748398642,237.10257254848167,1.718352276102424,8.46909822132301,3.591096696309044,2.6794646683367547,-0.0,4.61
2,5,aug,sun,1.2309189931852627e+24,27.7018243109085,7954.3666620897275,3.034819159067949,37.07042131493992,3.4297155667924977,1.6383638678468768,-0.0,4.69
2,5,sep,wed,1.213678558897958e+24,24.522126459796308,9930.384532035228,3.0043915370413043,34.901770983797846,3.447479402007038,1.4195555028702762,-0.0,4.88
8,6,aug,tue,1.0089059643619038e+24,35.85925648985748,7651.42273055843,3.776616614744302,25.86027859967943,3.7480629027813284,2.5660743395766525,-0.0,5.23
1,3,sep,sun,1.672338142247772e+24,32.03557720430025,8873.416685520957,3.649266052305128,48.84279953302652,3.176705897554622,2.9192044696012833,-0.0,5.33
8,6,oct,mon,5.700720973372468e+23,13.097324138852176,8563.609248531842,1.8518851345844802,36.82802724352993,3.176705897554622,2.127207396074414,-0.0,5.44
5,4,feb,sun,7.552439670902931e+23,7.776317900476392,195.95879307269504,2.21962408564761,21.47030445122497,3.5764150696414374,1.4195555028702762,-0.0,6.38
7,4,oct,mon,1.5181648497797294e+24,17.108114727310454,9165.634623946517,4.273422438345188,31.353672742333682,3.447479402007038,2.29240220946211,-0.0,6.83
8,6,aug,fri,2.0525085674045748e+24,33.977205483123036,7155.30836996613,5.092317656271055,40.99606145093983,3.225042172427029,2.4174684809054514,-0.0,6.96
2,5,sep,tue,1.3771947944292344e+24,32.94730266253764,9098.963626748771,3.2411195383145692,33.23546997190036,3.4648401245591143,1.7995646395503064,-0.0,7.04
8,6,mar,sun,1.0835622804339558e+24,17.77073762672189,573.4226934910221,3.9244869600522003,19.555431110747726,3.3341488268699147,2.6794646683367547,-0.0,7.19
1,5,sep,mon,1.3580722523299142e+24,32.442534740689446,8983.127553046928,3.2411195383145692,41.49289968874286,3.392902701992548,1.4195555028702762,-0.0,7.3
6,4,mar,sat,1.3391948425096476e+24,15.48913597254557,473.1024498672246,3.491011557006479,23.423497149678663,3.392902701992548,0.7153401251655416,-0.0,7.4
7,4,mar,sun,1.3205596845188554e+24,16.013585626487437,496.0752846298415,2.783922142129904,19.555431110747726,3.6736613013132136,2.127207396074414,-0.0,8.24
6,5,mar,fri,1.416186952868156e+24,17.06026545502361,538.2660358323133,4.5763404634746,19.977551837713772,3.201249323491328,2.127207396074414,-0.0,8.31
2,5,aug,thu,2.4448617937853406e+24,33.31476478719103,7016.222702005514,4.114027399544705,49.61817599913352,3.0700028138731312,1.6383638678468768,-0.0,8.68
2,2,aug,tue,2.317336115508587e+24,29.28092432612344,8246.168163293205,5.438394791428646,50.6562481021856,2.876643225547074,2.29240220946211,-0.0,8.71
4,5,sep,wed,1.7911645477504607e+24,33.58060799371997,9232.456529307814,3.826484664466072,49.87724177006989,2.979224540449288,2.127207396074414,-0.0,9.41
2,2,aug,tue,2.317336115508587e+24,29.28092432612344,8246.168163293205,5.438394791428646,50.6562481021856,2.876643225547074,2.29240220946211,-0.0,10.01
2,5,aug,fri,2.0525085674045748e+24,33.977205483123036,7155.30836996613,5.092317656271055,47.81324502224503,3.270546262925017,2.5660743395766525,-0.0,10.02
6,5,apr,thu,3.3918035035089964e+23,5.250783748398642,237.10257254848167,1.718352276102424,8.46909822132301,3.591096696309044,2.6794646683367547,-0.0,10.93
4,5,sep,thu,1.7911645477504607e+24,34.19096240171348,9362.711802030553,3.826484664466072,42.740810404174105,2.568856739911103,0.7153401251655416,-0.0,11.06
3,4,sep,tue,1.3771947944292344e+24,32.94730266253764,9098.963626748771,3.2411195383145692,24.74605774879095,3.6605125942506205,2.81510062769839,-0.0,11.24
2,4,sep,mon,1.4325418171102176e+22,22.070763098172133,8584.15652822602,0.6625093104587768,45.51491149756035,3.3135243735595687,1.9869112958216417,-0.0,11.32
1,5,sep,tue,1.3771947944292344e+24,32.94730266253764,9098.963626748771,3.2411195383145692,42.99138102323447,3.201249323491328,1.4195555028702762,-0.0,11.53
6,5,mar,sun,1.213678558897958e+24,14.384869631980742,430.39823332703486,3.298055583577956,21.47030445122497,3.591096696309044,1.9869112958216417,-0.0,12.1
7,4,feb,sun,4.903956417619875e+23,5.078224958785481,109.65718965775497,1.4302953308687125,14.061331945989295,3.7713091109198666,1.4195555028702762,-0.0,13.05
8,6,oct,wed,1.456194988069069e+24,14.463328399915417,8743.445175902856,2.6850670620187738,39.51363399371445,3.292333872034264,1.6383638678468768,-0.0,13.7
5,6,mar,sat,1.302163928670706e+24,17.48839057600823,558.9571200223426,3.464018618659759,27.438140280259752,3.724072238445727,2.127207396074414,-0.0,13.99
4,5,sep,thu,1.7911645477504607e+24,34.19096240171348,9362.711802030553,3.826484664466072,44.24912014579871,3.225042172427029,1.2274046320367087,-0.0,14.57
2,2,aug,sat,1.9440181636391113e+24,34.58366067658899,7288.133247425789,5.990711126534291,46.278200987327686,3.1513643659395485,3.0443720057777894,-0.0,15.45
7,5,sep,tue,1.3771947944292344e+24,32.94730266253764,9098.963626748771,3.2411195383145692,40.748145045388185,3.292333872034264,1.4195555028702762,-0.0,17.2
6,5,sep,fri,1.672338142247772e+24,30.970780408284313,8634.655517740282,4.513078206587487,38.04352565380168,3.201249323491328,2.81510062769839,-0.0,19.23
8,3,sep,thu,1.9975842299527927e+24,24.126370423480285,8958.500808422272,5.594674474966111,47.04432042414744,3.0106609253618,2.4174684809054514,-0.0,23.41
4,4,oct,sat,1.302163928670706e+24,15.939222635406372,8990.709234457565,3.15408913301693,35.14128721886486,2.979224540449288,1.7995646395503064,-0.0,24.23
7,4,aug,sat,1.9440181636391113e+24,34.58366067658899,7288.133247425789,5.990711126534291,7.256476249032859,4.03773434288398,2.6794646683367547,-0.0,26.0
7,4,sep,fri,2.166558594962609e+24,24.953483249467606,9093.256005197316,5.240872556494329,39.267753788845255,3.4818151725897204,2.4174684809054514,-0.0,26.13
7,3,mar,mon,8.486586736311818e+23,17.980941126000445,586.3767753403918,2.6175575871823336,18.508870359488483,3.4648401245591143,2.6794646683367547,-0.0,27.35
4,4,mar,sat,1.5181648497797294e+24,13.909328385295575,409.15804590412426,3.464018618659759,31.821829763651895,3.040891373606746,2.4174684809054514,-0.0,28.66
4,4,mar,sat,1.5181648497797294e+24,13.909328385295575,409.15804590412426,3.464018618659759,31.821829763651895,3.040891373606746,2.4174684809054514,-0.0,28.66
4,4,sep,sun,1.672338142247772e+24,32.03557720430025,8873.416685520957,3.649266052305128,31.587558486098743,3.6736613013132136,0.9594084776874938,-0.0,29.48
1,3,sep,mon,9.803949198625883e+23,26.242938132827568,9429.975413567756,3.2696931098345243,21.47030445122497,3.8264453981236373,2.81510062769839,-0.0,30.32
4,5,sep,wed,1.7911645477504607e+24,33.58060799371997,9232.456529307814,3.826484664466072,37.5562703198035,2.758845696925095,0.9594084776874938,-0.0,31.72
6,5,mar,mon,1.213678558897958e+24,14.929507084469767,451.96848753568884,3.0043915370413043,27.66522573173375,3.040891373606746,1.7995646395503064,-0.0,31.86
8,6,aug,sun,1.2309189931852627e+24,27.7018243109085,7954.3666620897275,3.034819159067949,29.958540993249095,3.6605125942506205,1.7995646395503064,-0.0,32.07
3,4,sep,fri,1.8917795471187882e+24,34.87657064983121,9507.030893979176,4.8609248675126695,35.62141116458658,3.5146725964821273,1.9869112958216417,-0.0,35.88
4,3,mar,mon,8.486586736311818e+23,17.980941126000445,586.3767753403918,2.6175575871823336,18.508870359488483,3.4648401245591143,2.6794646683367547,-0.0,36.85
2,2,jul,fri,9.390190307513334e+23,36.33709489025382,2841.212669798977,3.183322003020634,23.64280748289312,3.887636114400905,1.9869112958216417,-0.0,37.02
7,4,sep,wed,1.213678558897958e+24,24.522126459796308,9930.384532035228,3.0043915370413043,28.120635767686487,3.633506677872831,2.29240220946211,-0.0,37.71
4,4,sep,sun,1.9440181636391113e+24,36.178204784883135,9791.875125945333,3.5444559892140775,46.278200987327686,3.3341488268699147,2.4174684809054514,-0.0,48.55
7,5,oct,mon,1.5181648497797294e+24,17.108114727310454,9165.634623946517,4.273422438345188,29.727397556155736,3.4297155667924977,2.127207396074414,-0.0,49.37
8,6,aug,sat,1.626877414889414e+24,24.304894205811248,5363.7538695114845,4.448946373776487,39.267753788845255,3.225042172427029,2.29240220946211,-0.0,58.3
4,6,sep,sun,1.9440181636391113e+24,36.178204784883135,9791.875125945333,3.5444559892140775,60.479145905759175,3.0106609253618,1.7995646395503064,-0.0,64.1
8,6,aug,sat,1.626877414889414e+24,24.304894205811248,5363.7538695114845,4.448946373776487,30.422015849318676,3.4115299823762437,2.127207396074414,-0.0,71.3
4,4,sep,wed,1.7911645477504607e+24,33.58060799371997,9232.456529307814,3.826484664466072,55.38614654959108,2.839276850385046,2.29240220946211,-0.0,88.49
1,5,sep,sun,1.9440181636391113e+24,36.178204784883135,9791.875125945333,3.5444559892140775,59.12916126403282,3.040891373606746,1.7995646395503064,-0.0,95.18
6,4,sep,tue,1.3771947944292344e+24,32.94730266253764,9098.963626748771,3.2411195383145692,35.862016250105185,3.4115299823762437,1.6383638678468768,-0.0,103.39
9,4,sep,tue,5.2885168834882595e+23,22.609547037817755,8707.760621958474,1.9375932238892521,49.87724177006989,3.270546262925017,1.7995646395503064,-0.0,105.66
4,5,sep,sat,1.6955051755425009e+24,31.52283038697573,8754.723391601749,3.6750526073530305,33.47239844324504,2.979224540449288,1.7995646395503064,-0.0,154.88
8,6,aug,sun,1.456194988069069e+24,35.07108882622565,7416.356289293073,4.160154913684233,38.04352565380168,3.373812343505924,2.6794646683367547,-0.0,196.48
2,2,sep,sat,1.6955051755425009e+24,31.52283038697573,8754.723391601749,3.6750526073530305,34.66262034330811,3.4648401245591143,1.2274046320367087,-0.0,200.94
1,2,sep,tue,1.3771947944292344e+24,32.94730266253764,9098.963626748771,3.2411195383145692,36.102981679610394,3.354235949007914,1.4195555028702762,-0.0,212.88
6,5,sep,sat,1.6955051755425009e+24,31.52283038697573,8754.723391601749,3.6750526073530305,51.96057237319539,3.040891373606746,2.127207396074414,-0.0,1090.84
7,5,apr,sun,3.6094211343674444e+23,2.219952630769051,15.73332745857527,2.061677084521521,23.64280748289312,3.8474068079265336,1.2274046320367087,-0.0,0.0
6,3,apr,wed,8.992588454872365e+23,8.337675513751487,168.81078265729113,2.18088602065263,27.66522573173375,3.546170771445676,1.6383638678468768,-0.0,0.0
4,4,apr,fri,4.276021625711313e+23,10.329675022926322,442.2586409363631,1.5297660675654552,31.120174058479225,2.800072561171796,1.7995646395503064,-0.0,0.0
2,4,aug,sun,2.137510852154222e+24,31.72847743634766,7211.887533294719,4.659390327637054,28.120635767686487,3.7480629027813284,2.127207396074414,-0.0,10.13
7,4,aug,sun,1.5393559373821258e+24,40.16255329384171,9253.488800531812,4.8411442568644345,43.74505132053795,3.8264453981236373,3.140881781919918,0.010535368497416564,0.0
2,4,aug,sun,1.5393559373821258e+24,40.16255329384171,9253.488800531812,4.8411442568644345,45.00763651262252,3.591096696309044,3.140881781919918,-0.0,2.87
3,4,aug,sun,1.5393559373821258e+24,40.16255329384171,9253.488800531812,4.8411442568644345,56.44995462711926,3.3135243735595687,2.81510062769839,-0.0,0.76
5,4,aug,sun,1.5393559373821258e+24,40.16255329384171,9253.488800531812,4.8411442568644345,53.535504735504986,3.3341488268699147,2.5660743395766525,-0.0,0.09
2,4,aug,wed,1.626877414889414e+24,26.20495189769114,5735.8173646685,3.9244869600522003,40.748145045388185,3.793854563515507,1.4195555028702762,-0.0,0.75
8,6,aug,wed,1.840838195347004e+24,37.438744206934636,8610.32971013819,4.7813162688545185,61.56404013303445,3.0700028138731312,1.6383638678468768,-0.0,0.0
3,4,aug,wed,1.840838195347004e+24,37.438744206934636,8610.32971013819,4.7813162688545185,43.24227872555506,3.354235949007914,0.35597782769082426,-0.0,2.47
8,5,aug,wed,1.840838195347004e+24,37.438744206934636,8610.32971013819,4.7813162688545185,56.44995462711926,2.979224540449288,1.7995646395503064,-0.0,0.68
8,5,aug,wed,1.840838195347004e+24,37.438744206934636,8610.32971013819,4.7813162688545185,49.100954027193794,3.270546262925017,1.7995646395503064,-0.0,0.24
6,5,aug,wed,1.840838195347004e+24,37.438744206934636,8610.32971013819,4.7813162688545185,44.24912014579871,3.292333872034264,1.9869112958216417,-0.0,0.21
7,4,aug,thu,1.5608195156690995e+24,29.4415993272608,6783.990995787467,3.5178229411038426,42.49056789283674,3.3135243735595687,1.6383638678468768,-0.0,1.52
6,3,aug,thu,1.4972430818231448e+24,34.37125744345128,7781.585308941369,3.034819159067949,36.34430616875878,3.373812343505924,1.7995646395503064,-0.0,10.34
2,5,aug,thu,8.364257525263876e+23,23.344293473403912,9140.85347224147,2.6175575871823336,44.75447727691724,3.4648401245591143,2.127207396074414,-0.0,0.0
8,6,aug,sat,2.137510852154222e+24,30.849296459606002,7056.628488891512,4.250997053249801,48.84279953302652,3.373812343505924,1.4195555028702762,-0.0,8.02
4,3,aug,sat,2.137510852154222e+24,30.849296459606002,7056.628488891512,4.250997053249801,42.49056789283674,3.4297155667924977,1.6383638678468768,-0.0,0.68
3,4,aug,sat,1.5393559373821258e+24,39.52932690950867,9093.256005197316,4.821283207924822,40.50056523197025,3.6605125942506205,0.7153401251655416,-0.0,0.0
7,4,aug,sat,1.5393559373821258e+24,39.52932690950867,9093.256005197316,4.821283207924822,48.32740783924962,3.354235949007914,1.2274046320367087,-0.0,1.38
2,4,aug,mon,1.9706333542909763e+24,27.38750336518964,6379.647195076848,4.958651014618553,60.479145905759175,3.176705897554622,2.127207396074414,-0.0,8.85
3,4,aug,fri,1.4972430818231448e+24,30.00903289543023,6914.650420362389,3.751457791643953,18.92598188850904,3.935035819761304,3.140881781919918,-0.0,3.3
2,4,aug,fri,1.4972430818231448e+24,30.00903289543023,6914.650420362389,3.751457791643953,42.49056789283674,3.392902701992548,1.7995646395503064,-0.0,4.25
6,3,aug,fri,1.3965653803180234e+24,34.86033368155454,7916.071546546754,3.2696931098345243,37.31316941727758,3.3341488268699147,1.9869112958216417,-0.0,1.56
4,4,aug,fri,2.166558594962609e+24,39.02780270163475,8943.356325265335,4.679927845432909,43.493502494373836,3.5764150696414374,1.7995646395503064,-0.0,6.54
4,4,aug,tue,1.9975842299527927e+24,28.178809124935842,6521.575909574619,4.997207473080135,44.24912014579871,3.591096696309044,3.140881781919918,-0.0,0.79
6,5,aug,tue,2.166558594962609e+24,33.31476478719103,7518.357182427893,6.360763308881752,37.5562703198035,3.6054991610169633,2.127207396074414,-0.0,0.17
2,2,aug,tue,1.6045769980811284e+24,36.70108796157293,8451.80278106321,4.939259952979425,48.32740783924962,2.9464848568968196,1.7995646395503064,-0.0,0.0
3,4,aug,tue,1.6045769980811284e+24,36.70108796157293,8451.80278106321,4.939259952979425,41.49289968874286,3.176705897554622,1.7995646395503064,-0.0,0.0
4,4,aug,tue,1.6045769980811284e+24,36.70108796157293,8451.80278106321,4.939259952979425,36.82802724352993,3.5764150696414374,1.6383638678468768,-0.0,4.4
2,2,aug,tue,1.6045769980811284e+24,36.70108796157293,8451.80278106321,4.939259952979425,43.493502494373836,3.619632616937646,1.7995646395503064,-0.0,0.52
8,6,aug,tue,1.6045769980811284e+24,36.70108796157293,8451.80278106321,4.939259952979425,39.267753788845255,3.64713045563451,2.29240220946211,-0.0,9.27
2,5,aug,tue,1.6045769980811284e+24,36.70108796157293,8451.80278106321,4.939259952979425,39.51363399371445,3.4818151725897204,2.127207396074414,-0.0,3.09
4,6,dec,sun,5.2885168834882595e+23,11.506781962606176,3437.0282788859236,3.183322003020634,6.748957329179307,3.633506677872831,3.3475534717997957,-0.0,8.98
8,6,dec,wed,4.9787403860926605e+23,11.68241560660111,3452.509680129755,2.718331779972083,7.256476249032859,3.686584376750414,3.234437179571204,-0.0,11.19
4,6,dec,thu,5.449982328910128e+23,11.270456379036336,3415.952121622761,1.37911076204016,7.256476249032859,3.686584376750414,2.4174684809054514,-0.0,5.38
4,4,dec,mon,6.142377330994304e+23,10.971458992909954,3383.7136330611156,1.672401873839623,6.414862383357786,2.839276850385046,3.3475534717997957,-0.0,17.85
3,4,dec,mon,6.142377330994304e+23,10.971458992909954,3383.7136330611156,1.672401873839623,6.414862383357786,2.839276850385046,3.3475534717997957,-0.0,10.73
4,4,dec,mon,6.142377330994304e+23,10.971458992909954,3383.7136330611156,1.672401873839623,6.414862383357786,2.839276850385046,3.3475534717997957,-0.0,22.03
4,4,dec,mon,6.142377330994304e+23,10.971458992909954,3383.7136330611156,1.672401873839623,6.414862383357786,2.839276850385046,3.3475534717997957,-0.0,9.77
4,6,dec,fri,5.532408682557236e+23,11.359371240508638,3424.377754920762,2.295699305290537,2.7100072046081802,3.6605125942506205,2.4174684809054514,-0.0,9.27
6,5,dec,tue,6.142377330994304e+23,10.971458992909954,3383.7136330611156,1.672401873839623,7.256476249032859,2.9464848568968196,3.3475534717997957,-0.0,24.77
6,3,feb,sun,5.700720973372468e+23,11.594768292338427,3437.0282788859236,2.0208835358813473,5.7572632011652365,3.546170771445676,2.127207396074414,-0.0,0.0
3,4,feb,wed,7.66378244242345e+23,4.12517234666962,51.299939335662394,1.9375932238892521,14.061331945989295,3.24812788399119,1.7995646395503064,-0.0,1.1
5,4,feb,fri,5.962060384328092e+23,3.2801077032967276,40.57876358575311,3.034819159067949,11.564954065713797,3.4648401245591143,3.234437179571204,-0.0,24.24
2,5,jul,sun,2.0525085674045748e+24,39.347366475727256,4286.469943801136,4.534260690520191,47.556626646751575,3.354235949007914,2.81510062769839,-0.0,0.0
7,6,jul,wed,1.416186952868156e+24,41.35358759408977,4682.031857606605,4.5763404634746,21.901099257425894,3.988173586394033,3.140881781919918,0.010535368176128226,0.0
7,4,jul,sat,1.4972430818231448e+24,28.54272721490432,5268.744037214213,3.776616614744302,44.24912014579871,3.5146725964821273,1.6383638678468768,-0.0,0.0
7,4,jul,sat,1.4972430818231448e+24,28.54272721490432,5268.744037214213,3.776616614744302,49.61817599913352,3.176705897554622,1.2274046320367087,-0.0,0.0
7,4,jul,sat,1.4972430818231448e+24,28.54272721490432,5268.744037214213,3.776616614744302,49.87724177006989,3.125172583771113,1.2274046320367087,-0.0,0.0
2,5,jul,sat,1.4972430818231448e+24,28.54272721490432,5268.744037214213,3.776616614744302,35.862016250105185,3.5764150696414374,1.2274046320367087,-0.0,0.0
9,4,jul,sat,1.4972430818231448e+24,28.54272721490432,5268.744037214213,3.776616614744302,52.484376245040266,3.3341488268699147,0.7153401251655416,-0.0,8.0
4,5,jul,fri,1.4972430818231448e+24,27.812295141073562,5131.203545343681,3.034819159067949,46.278200987327686,3.354235949007914,0.9594084776874938,-0.0,2.64
7,6,jul,tue,1.840838195347004e+24,40.953775748309496,4575.594259773627,4.250997053249801,56.71661505451742,3.0700028138731312,2.5660743395766525,-0.0,86.45
8,6,jul,tue,1.6494633484060878e+24,25.669942883139516,4731.651410360443,3.649266052305128,32.05648506334003,3.7597762405179234,1.9869112958216417,-0.0,6.57
7,5,jun,sun,1.840838195347004e+24,40.953775748309496,4575.594259773627,4.250997053249801,44.501638163833526,3.4984208860167256,0.9594084776874938,-0.0,0.0
6,4,jun,sun,1.2660793766981641e+24,25.804261889996837,2591.5447387216273,3.064997450039723,25.636569105038156,3.4648401245591143,1.2274046320367087,-0.0,0.9
8,6,jun,sun,1.2660793766981641e+24,25.804261889996837,2591.5447387216273,3.064997450039723,28.120635767686487,3.447479402007038,1.4195555028702762,-0.0,0.0
8,6,jun,wed,1.416186952868156e+24,35.939140688198755,3775.306802619557,4.6180474514149354,38.04352565380168,3.4115299823762437,2.4174684809054514,-0.0,0.0
6,5,jun,sat,1.603998786135928e+21,22.112459269477412,1890.7117403068826,0.36012754829121474,17.68080541305843,3.988173586394033,1.6383638678468768,-0.0,0.0
6,5,jun,mon,1.2660793766981641e+24,26.5268843144984,2686.125025565753,3.3819168399284627,40.748145045388185,2.979224540449288,2.4174684809054514,-0.0,0.0
6,5,jun,mon,1.2660793766981641e+24,26.5268843144984,2686.125025565753,3.3819168399284627,36.82802724352993,3.3341488268699147,2.5660743395766525,-0.0,3.52
3,6,jun,fri,1.3965653803180234e+24,26.677644649327753,1870.8834408963314,3.2696931098345243,37.07042131493992,3.3135243735595687,2.29240220946211,-0.0,0.0
3,6,jun,fri,1.3965653803180234e+24,26.677644649327753,1870.8834408963314,3.2696931098345243,37.07042131493992,3.3135243735595687,2.29240220946211,-0.0,0.0
6,5,may,sat,5.873744431274023e+23,11.740661191392453,669.3358445945788,2.061677084521521,19.135296938948116,4.0215825660292275,2.4174684809054514,-0.0,0.0
1,4,sep,sun,1.1307679681589717e+24,24.757919303310256,9514.74714342325,2.8483112438405196,36.58598844422044,3.561443547555125,1.4195555028702762,-0.0,0.0
7,4,sep,sun,1.1307679681589717e+24,24.757919303310256,9514.74714342325,2.8483112438405196,32.05648506334003,3.5764150696414374,2.5660743395766525,-0.0,0.41
3,4,sep,sun,1.1307679681589717e+24,24.757919303310256,9514.74714342325,2.8483112438405196,48.584950514344364,3.24812788399119,1.9869112958216417,-0.0,5.18
2,4,sep,sun,1.672338142247772e+24,28.832037918910945,10371.305570608367,3.9965398411414794,29.496652286136744,3.447479402007038,1.2274046320367087,-0.0,0.0
2,4,sep,sun,1.672338142247772e+24,28.832037918910945,10371.305570608367,3.9965398411414794,51.43795051759047,3.040891373606746,1.4195555028702762,-0.0,0.0
7,4,sep,sun,1.672338142247772e+24,28.832037918910945,10371.305570608367,3.9965398411414794,52.484376245040266,3.040891373606746,1.6383638678468768,-0.0,0.0
6,3,sep,sun,1.672338142247772e+24,28.832037918910945,10371.305570608367,3.9965398411414794,51.17708485175544,3.0700028138731312,1.2274046320367087,-0.0,14.29
2,4,sep,sun,7.735091255841267e+20,16.55346934690737,9366.551408203692,0.36012754829121474,21.041401144936316,3.877781229675184,2.81510062769839,-0.0,0.0
6,5,sep,wed,1.7189678632682742e+24,30.53569109602501,10749.92851357981,3.7261458661973275,49.87724177006989,3.040891373606746,2.4174684809054514,-0.0,0.0
4,4,sep,wed,1.7189678632682742e+24,30.53569109602501,10749.92851357981,3.7261458661973275,38.28767767472878,3.373812343505924,1.2274046320367087,-0.0,1.58
3,4,sep,wed,1.416186952868156e+24,33.812269402408596,11568.846906370565,3.298055583577956,35.381167718563454,3.125172583771113,1.6383638678468768,-0.0,0.0
4,5,sep,thu,1.672338142247772e+24,27.071194597947535,10002.804464023893,3.6750526073530305,35.62141116458658,2.9464848568968196,2.6794646683367547,-0.0,0.0
4,4,sep,thu,1.672338142247772e+24,27.071194597947535,10002.804464023893,3.6750526073530305,37.07042131493992,2.9464848568968196,2.4174684809054514,-0.0,3.78
6,5,sep,thu,1.766794043225918e+24,31.16115518639912,10878.410068482744,3.3819168399284627,42.99138102323447,3.040891373606746,1.4195555028702762,-0.0,0.0
5,4,sep,thu,1.766794043225918e+24,31.16115518639912,10878.410068482744,3.3819168399284627,42.99138102323447,3.0700028138731312,2.81510062769839,-0.0,4.41
6,3,sep,thu,1.766794043225918e+24,31.16115518639912,10878.410068482744,3.3819168399284627,36.34430616875878,3.225042172427029,3.0443720057777894,-0.0,34.36
1,4,sep,thu,1.766794043225918e+24,31.16115518639912,10878.410068482744,3.3819168399284627,31.353672742333682,3.0700028138731312,2.127207396074414,-0.0,7.21
6,5,sep,thu,1.766794043225918e+24,31.16115518639912,10878.410068482744,3.3819168399284627,31.353672742333682,3.0700028138731312,2.127207396074414,-0.0,1.01
3,5,sep,thu,1.3205596845188554e+24,34.174545856420146,11677.656093578536,3.183322003020634,22.550795157540797,3.3341488268699147,1.6383638678468768,-0.0,2.18
6,5,sep,thu,9.123363353898851e+23,18.236093818276142,9758.800647358725,2.7512808540544396,24.303426548314825,3.619632616937646,1.2274046320367087,-0.0,4.42
1,4,sep,sat,1.626877414889414e+24,28.19706611066398,10240.774069070314,3.6233159464104507,49.61817599913352,3.040891373606746,1.7995646395503064,-0.0,0.0
5,4,sep,sat,1.626877414889414e+24,28.19706611066398,10240.774069070314,3.6233159464104507,49.35941313466844,3.040891373606746,1.7995646395503064,-0.0,0.0
6,5,sep,sat,1.626877414889414e+24,28.19706611066398,10240.774069070314,3.6233159464104507,41.99107133024435,3.176705897554622,1.4195555028702762,-0.0,0.0
6,5,sep,sat,1.626877414889414e+24,28.19706611066398,10240.774069070314,3.6233159464104507,38.28767767472878,3.24812788399119,1.2274046320367087,-0.0,0.0
4,3,sep,sat,1.626877414889414e+24,28.19706611066398,10240.774069070314,3.6233159464104507,47.81324502224503,3.040891373606746,2.127207396074414,-0.0,3.33
3,3,sep,sat,1.626877414889414e+24,28.19706611066398,10240.774069070314,3.6233159464104507,49.61817599913352,3.040891373606746,1.7995646395503064,-0.0,6.58
7,4,sep,sat,1.416186952868156e+24,32.08660250093317,11116.536042970276,3.649266052305128,42.740810404174105,3.0700028138731312,2.29240220946211,-0.0,15.64
4,4,sep,sat,1.416186952868156e+24,32.08660250093317,11116.536042970276,3.649266052305128,32.05648506334003,3.373812343505924,1.4195555028702762,-0.0,11.22
1,4,sep,mon,1.6045769980811284e+24,25.458091641734715,9646.220225432331,3.900197561512463,34.423836639143985,3.591096696309044,1.7995646395503064,-0.0,2.13
2,3,sep,mon,1.4972430818231448e+24,29.29880100143488,10488.426375443889,3.0043915370413043,34.18542122502334,3.546170771445676,2.5660743395766525,-0.0,0.0
4,3,sep,mon,1.4972430818231448e+24,29.29880100143488,10488.426375443889,3.0043915370413043,16.050016321978244,3.953176838551715,1.2274046320367087,-0.0,0.0
7,4,sep,mon,1.4972430818231448e+24,29.29880100143488,10488.426375443889,3.0043915370413043,37.31316941727758,3.4297155667924977,1.4195555028702762,-0.0,0.0
6,3,sep,mon,1.4972430818231448e+24,29.29880100143488,10488.426375443889,3.0043915370413043,46.533260929222266,3.225042172427029,1.4195555028702762,-0.0,56.04
8,6,sep,mon,1.4972430818231448e+24,29.29880100143488,10488.426375443889,3.0043915370413043,45.769025337066374,3.24812788399119,1.4195555028702762,-0.0,7.48
2,4,sep,mon,1.4972430818231448e+24,29.29880100143488,10488.426375443889,3.0043915370413043,40.00641978281174,3.373812343505924,1.2274046320367087,-0.0,1.47
2,5,sep,mon,1.4972430818231448e+24,29.29880100143488,10488.426375443889,3.0043915370413043,37.31316941727758,3.4297155667924977,1.4195555028702762,-0.0,3.93
8,6,sep,mon,1.5608195156690995e+24,29.88541392870437,10613.937371885931,3.094931781484368,28.806822064367783,3.546170771445676,1.4195555028702762,-0.0,0.0
6,3,sep,mon,1.4765874960127723e+24,33.04774342110759,11356.256370862826,3.3819168399284627,40.50056523197025,3.292333872034264,1.2274046320367087,-0.0,0.0
8,6,sep,mon,1.4765874960127723e+24,33.04774342110759,11356.256370862826,3.3819168399284627,29.26630683343131,3.546170771445676,2.29240220946211,-0.0,2.18
6,3,sep,mon,1.4765874960127723e+24,33.04774342110759,11356.256370862826,3.3819168399284627,21.041401144936316,3.7480629027813284,2.4174684809054514,-0.0,6.1
